Animal_ID,Farm_ID,Date,Breed,Parity,Days_In_Milk,Previous_Mastitis_Count,Milk_Yield_Kg,Electrical_Conductivity_mS_cm,Milk_Temperature_C,Body_Temperature_C,Rumination_Min_Day,Activity_Steps_Day,Ambient_Temp_C,Ambient_Humidity_Pct,Last_SCC_Cell_mL,CMT_Score,Mastitis_Event_In_7_14_Days
COW-045,FARM-03,2025-02-09,Holstein Friesian Cross,1,84,1,22.88,4.88,38.05,37.57,509.8,1302.5,29.3,71.7,166000,Negative,0
COW-045,FARM-03,2025-02-10,Holstein Friesian Cross,1,85,1,22.43,4.78,37.76,37.97,555.8,1287.0,30.4,71.8,101000,Negative,0
COW-045,FARM-03,2025-02-11,Holstein Friesian Cross,1,86,1,20.66,4.93,37.97,37.85,520.7,1279.2,31.5,66.8,140000,Negative,0
COW-045,FARM-03,2025-02-12,Holstein Friesian Cross,1,87,1,21.07,4.96,38.15,37.63,540.7,1271.4,30.8,70.8,142000,Negative,0
COW-045,FARM-03,2025-02-13,Holstein Friesian Cross,1,88,1,23.34,4.89,37.95,37.96,517.5,1219.2,27.7,71.1,157000,Negative,0
COW-045,FARM-03,2025-02-14,Holstein Friesian Cross,1,89,1,22.82,4.95,37.97,38.02,534.4,1242.2,30.4,71.5,146000,Negative,0
COW-045,FARM-03,2025-02-15,Holstein Friesian Cross,1,90,1,21.99,5.0,37.84,37.73,540.2,1251.4,32.5,74.8,196000,Negative,0
COW-045,FARM-03,2025-02-16,Holstein Friesian Cross,1,91,1,21.94,4.97,37.94,38.05,528.2,1297.0,29.4,69.5,84000,Negative,0
COW-045,FARM-03,2025-02-17,Holstein Friesian Cross,1,92,1,21.83,4.9,37.95,38.02,525.9,1335.3,29.0,65.3,127000,Negative,0
COW-045,FARM-03,2025-02-18,Holstein Friesian Cross,1,93,1,21.09,4.85,37.94,37.97,539.1,1203.5,30.5,68.2,133000,Negative,0
COW-045,FARM-03,2025-02-19,Holstein Friesian Cross,1,94,1,22.82,4.89,37.8,38.05,503.4,1236.8,31.6,71.4,125000,Negative,0
COW-045,FARM-03,2025-02-20,Holstein Friesian Cross,1,95,1,21.77,4.97,37.81,38.07,544.8,1239.4,29.7,73.2,64000,Negative,0
COW-045,FARM-03,2025-02-21,Holstein Friesian Cross,1,96,1,22.02,4.78,37.83,38.1,527.8,1225.3,31.7,67.6,96000,Negative,0
COW-045,FARM-03,2025-02-22,Holstein Friesian Cross,1,97,1,21.6,4.75,38.0,37.94,531.4,1260.5,32.5,69.0,147000,Negative,0
COW-045,FARM-03,2025-02-23,Holstein Friesian Cross,1,98,1,22.05,4.86,37.83,37.94,530.2,1314.0,31.7,68.4,115000,Negative,0
COW-045,FARM-03,2025-02-24,Holstein Friesian Cross,1,99,1,21.64,5.0,37.78,37.83,549.2,1219.2,29.6,66.2,98000,Negative,0
COW-045,FARM-03,2025-02-25,Holstein Friesian Cross,1,100,1,21.03,4.97,37.84,37.8,519.4,1356.4,33.8,72.1,72000,Negative,0
COW-045,FARM-03,2025-02-26,Holstein Friesian Cross,1,101,1,21.21,4.96,37.82,37.78,546.9,1330.7,31.1,76.0,97000,Negative,0
COW-045,FARM-03,2025-02-27,Holstein Friesian Cross,1,102,1,20.83,4.95,37.9,37.93,523.2,1254.0,30.6,68.6,143000,Negative,0
COW-045,FARM-03,2025-02-28,Holstein Friesian Cross,1,103,1,21.7,5.31,38.06,38.07,538.8,1247.3,32.1,70.8,165000,Negative,0
COW-045,FARM-03,2025-03-01,Holstein Friesian Cross,1,104,1,22.08,4.92,37.95,38.14,534.9,1203.6,32.4,71.6,187000,Negative,0
COW-045,FARM-03,2025-03-02,Holstein Friesian Cross,1,105,1,21.42,4.93,38.0,37.73,500.7,1287.7,31.6,68.6,63000,Negative,0
COW-045,FARM-03,2025-03-03,Holstein Friesian Cross,1,106,1,20.48,5.01,37.75,37.7,540.3,1201.4,32.8,69.9,116000,Negative,0
COW-045,FARM-03,2025-03-04,Holstein Friesian Cross,1,107,1,21.55,4.88,37.94,37.67,561.6,1216.5,29.7,68.1,50000,Negative,0
COW-045,FARM-03,2025-03-05,Holstein Friesian Cross,1,108,1,22.37,5.01,37.8,37.59,526.8,1222.2,32.7,71.2,133000,Negative,0
COW-045,FARM-03,2025-03-06,Holstein Friesian Cross,1,109,1,21.19,4.87,37.95,38.05,530.5,1252.0,33.1,67.2,126000,Negative,0
COW-045,FARM-03,2025-03-07,Holstein Friesian Cross,1,110,1,22.58,4.81,37.86,37.83,536.4,1294.9,33.9,71.4,119000,Negative,0
COW-045,FARM-03,2025-03-08,Holstein Friesian Cross,1,111,1,20.53,4.85,37.89,37.99,541.0,1293.9,33.9,70.9,133000,Negative,0
COW-045,FARM-03,2025-03-09,Holstein Friesian Cross,1,112,1,22.56,4.86,38.09,37.89,528.0,1331.9,29.5,66.9,129000,Negative,0
COW-045,FARM-03,2025-03-10,Holstein Friesian Cross,1,113,1,20.96,5.01,38.15,37.87,533.1,1290.1,32.6,74.9,92000,Negative,0
COW-045,FARM-03,2025-03-11,Holstein Friesian Cross,1,114,1,18.52,4.99,37.88,38.0,532.4,1281.5,32.5,68.8,50000,Negative,0
COW-045,FARM-03,2025-03-12,Holstein Friesian Cross,1,115,1,21.36,5.19,38.03,37.98,513.1,1278.6,32.2,69.4,89000,Negative,0
COW-045,FARM-03,2025-03-13,Holstein Friesian Cross,1,116,1,21.58,4.77,38.07,37.88,547.6,1275.9,33.8,64.8,104000,Negative,0
COW-045,FARM-03,2025-03-14,Holstein Friesian Cross,1,117,1,22.18,4.85,37.98,37.94,534.3,1298.4,33.0,63.4,192000,Negative,0
COW-045,FARM-03,2025-03-15,Holstein Friesian Cross,1,118,1,21.89,4.97,38.05,37.78,557.5,1240.0,30.9,66.2,112000,Negative,0
COW-045,FARM-03,2025-03-16,Holstein Friesian Cross,1,119,1,21.53,4.91,37.88,37.92,537.5,1274.2,34.5,67.6,100000,Negative,0
COW-045,FARM-03,2025-03-17,Holstein Friesian Cross,1,120,1,20.33,4.86,37.77,37.99,547.1,1324.8,32.6,67.2,136000,Negative,0
COW-045,FARM-03,2025-03-18,Holstein Friesian Cross,1,121,1,21.08,4.94,37.92,37.86,506.1,1316.3,36.9,66.1,98000,Negative,0
COW-045,FARM-03,2025-03-19,Holstein Friesian Cross,1,122,1,20.24,4.92,37.8,38.12,544.2,1289.1,33.3,66.3,56000,Negative,0
COW-045,FARM-03,2025-03-20,Holstein Friesian Cross,1,123,1,21.45,4.89,37.92,37.88,546.6,1222.5,32.7,66.1,71000,Negative,0
COW-045,FARM-03,2025-03-21,Holstein Friesian Cross,1,124,1,20.7,5.05,37.93,37.91,502.7,1303.1,31.5,63.1,125000,Negative,0
COW-045,FARM-03,2025-03-22,Holstein Friesian Cross,1,125,1,21.36,4.76,38.01,37.75,509.7,1276.6,34.6,67.6,157000,Negative,0
COW-045,FARM-03,2025-03-23,Holstein Friesian Cross,1,126,1,20.29,4.91,37.86,37.92,527.2,1291.6,33.2,66.2,110000,Negative,0
COW-045,FARM-03,2025-03-24,Holstein Friesian Cross,1,127,1,20.27,5.07,37.91,38.06,537.1,1328.6,29.3,70.6,115000,Negative,0
COW-045,FARM-03,2025-03-25,Holstein Friesian Cross,1,128,1,20.32,5.16,37.92,37.71,536.0,1245.0,30.9,67.6,71000,Negative,0
COW-045,FARM-03,2025-03-26,Holstein Friesian Cross,1,129,1,20.0,4.94,37.93,37.93,538.3,1249.5,33.7,65.9,105000,Negative,0
COW-045,FARM-03,2025-03-27,Holstein Friesian Cross,1,130,1,22.57,4.86,38.24,37.86,544.3,1321.5,33.2,69.8,120000,Negative,0
COW-045,FARM-03,2025-03-28,Holstein Friesian Cross,1,131,1,21.78,4.95,38.06,38.06,534.1,1241.3,33.3,68.1,135000,Negative,0
COW-045,FARM-03,2025-03-29,Holstein Friesian Cross,1,132,1,20.66,4.97,37.75,37.91,542.5,1307.2,33.1,63.1,126000,Negative,0
COW-045,FARM-03,2025-03-30,Holstein Friesian Cross,1,133,1,20.92,5.0,38.06,37.99,549.4,1336.1,35.3,66.1,156000,Negative,0
COW-045,FARM-03,2025-03-31,Holstein Friesian Cross,1,134,1,21.86,5.02,38.03,37.88,531.2,1262.1,31.7,65.2,64000,Negative,0
COW-045,FARM-03,2025-04-01,Holstein Friesian Cross,1,135,1,21.82,4.91,37.89,38.1,525.9,1319.9,33.5,64.3,120000,Negative,0
COW-045,FARM-03,2025-04-02,Holstein Friesian Cross,1,136,1,20.54,5.06,37.95,37.88,522.7,1422.6,32.6,64.7,139000,Negative,0
COW-045,FARM-03,2025-04-03,Holstein Friesian Cross,1,137,1,20.96,4.85,37.95,37.75,519.8,1269.2,33.8,67.2,86000,Negative,0
COW-045,FARM-03,2025-04-04,Holstein Friesian Cross,1,138,1,20.73,4.99,38.02,37.92,547.5,1303.4,31.1,64.6,170000,Negative,0
COW-045,FARM-03,2025-04-05,Holstein Friesian Cross,1,139,1,20.77,4.92,38.1,38.14,549.0,1236.9,32.0,62.8,82000,Negative,0
COW-045,FARM-03,2025-04-06,Holstein Friesian Cross,1,140,1,20.5,5.01,38.0,37.93,558.3,1289.8,33.3,67.6,161000,Negative,0
COW-045,FARM-03,2025-04-07,Holstein Friesian Cross,1,141,1,21.27,5.0,37.74,37.98,543.3,1289.8,31.6,61.6,123000,Negative,0
COW-045,FARM-03,2025-04-08,Holstein Friesian Cross,1,142,1,21.29,5.15,37.84,37.85,549.6,1328.3,30.6,64.1,106000,Negative,0
COW-045,FARM-03,2025-04-09,Holstein Friesian Cross,1,143,1,21.14,4.9,37.98,37.95,544.3,1260.9,30.3,62.0,200000,Trace,0
COW-045,FARM-03,2025-04-10,Holstein Friesian Cross,1,144,1,21.96,5.03,38.1,37.82,556.4,1324.9,35.2,68.7,174000,Negative,0
COW-045,FARM-03,2025-04-11,Holstein Friesian Cross,1,145,1,20.83,5.15,37.77,37.76,522.9,1287.8,30.9,64.5,155000,Negative,0
COW-045,FARM-03,2025-04-12,Holstein Friesian Cross,1,146,1,20.19,5.07,38.2,38.0,528.4,1281.1,32.5,65.8,183000,Negative,0
COW-045,FARM-03,2025-04-13,Holstein Friesian Cross,1,147,1,20.59,5.12,37.9,38.01,541.2,1267.7,33.6,62.5,136000,Negative,0
COW-045,FARM-03,2025-04-14,Holstein Friesian Cross,1,148,1,20.91,4.87,37.78,37.77,509.5,1284.3,33.0,64.0,85000,Negative,0
COW-045,FARM-03,2025-04-15,Holstein Friesian Cross,1,149,1,20.86,5.01,37.98,37.82,551.9,1277.3,34.0,65.0,100000,Negative,0
COW-045,FARM-03,2025-04-16,Holstein Friesian Cross,1,150,1,18.86,4.97,37.75,37.79,549.2,1238.6,32.8,63.5,154000,Negative,0
COW-045,FARM-03,2025-04-17,Holstein Friesian Cross,1,151,1,19.83,5.08,37.77,37.79,565.2,1214.5,33.7,57.8,180000,Negative,0
COW-045,FARM-03,2025-04-18,Holstein Friesian Cross,1,152,1,20.18,4.88,37.88,38.18,514.2,1355.3,32.4,59.0,93000,Negative,0
COW-045,FARM-03,2025-04-19,Holstein Friesian Cross,1,153,1,20.13,5.1,37.78,38.12,512.9,1272.5,31.5,59.0,111000,Negative,0
COW-045,FARM-03,2025-04-20,Holstein Friesian Cross,1,154,1,20.09,4.93,37.96,37.94,533.5,1292.4,31.9,58.6,50000,Negative,0
COW-045,FARM-03,2025-04-21,Holstein Friesian Cross,1,155,1,20.31,5.08,37.83,37.8,503.0,1308.1,32.7,62.6,115000,Negative,0
COW-045,FARM-03,2025-04-22,Holstein Friesian Cross,1,156,1,20.34,4.98,37.84,38.01,512.4,1331.8,33.0,61.4,78000,Negative,0
COW-045,FARM-03,2025-04-23,Holstein Friesian Cross,1,157,1,19.47,4.85,37.88,38.11,536.5,1294.7,30.4,62.4,167000,Negative,0
COW-045,FARM-03,2025-04-24,Holstein Friesian Cross,1,158,1,20.22,5.03,38.02,37.97,519.5,1276.1,30.7,58.9,185000,Negative,0
COW-045,FARM-03,2025-04-25,Holstein Friesian Cross,1,159,1,20.28,4.89,37.84,37.95,534.4,1244.3,31.9,64.0,80000,Negative,0
COW-045,FARM-03,2025-04-26,Holstein Friesian Cross,1,160,1,21.58,5.12,38.04,37.81,552.8,1214.8,30.8,56.4,156000,Negative,0
COW-045,FARM-03,2025-04-27,Holstein Friesian Cross,1,161,1,20.34,4.79,38.15,37.78,552.5,1282.6,31.3,60.5,67000,Negative,0
COW-045,FARM-03,2025-04-28,Holstein Friesian Cross,1,162,1,18.91,4.96,37.88,38.12,527.9,1259.9,32.9,58.4,93000,Negative,0
COW-045,FARM-03,2025-04-29,Holstein Friesian Cross,1,163,1,22.13,4.94,37.93,37.93,539.1,1220.8,31.5,60.4,125000,Negative,0
COW-045,FARM-03,2025-04-30,Holstein Friesian Cross,1,164,1,20.76,4.86,37.9,37.76,545.6,1253.0,33.2,60.7,164000,Negative,0
COW-045,FARM-03,2025-05-01,Holstein Friesian Cross,1,165,1,18.55,5.01,37.9,37.83,547.4,1298.7,32.9,64.7,50000,Negative,0
COW-045,FARM-03,2025-05-02,Holstein Friesian Cross,1,166,1,21.25,4.96,37.87,38.09,519.4,1242.1,30.5,58.6,173000,Negative,0
COW-045,FARM-03,2025-05-03,Holstein Friesian Cross,1,167,1,19.49,4.81,38.08,37.69,507.8,1329.1,34.1,58.7,64000,Negative,0
COW-045,FARM-03,2025-05-04,Holstein Friesian Cross,1,168,1,19.97,4.82,37.7,37.82,533.6,1235.8,31.4,59.5,99000,Negative,0
COW-045,FARM-03,2025-05-05,Holstein Friesian Cross,1,169,1,20.52,4.92,37.76,37.91,530.9,1329.5,31.8,63.3,85000,Negative,0
COW-045,FARM-03,2025-05-06,Holstein Friesian Cross,1,170,1,19.88,5.11,37.82,37.88,536.0,1350.6,31.5,56.9,119000,Negative,0
COW-045,FARM-03,2025-05-07,Holstein Friesian Cross,1,171,1,19.29,4.95,38.0,37.64,529.7,1333.4,30.0,61.4,119000,Negative,0
COW-045,FARM-03,2025-05-08,Holstein Friesian Cross,1,172,1,20.04,5.13,37.92,37.87,558.3,1279.1,30.9,57.1,137000,Negative,0
COW-045,FARM-03,2025-05-09,Holstein Friesian Cross,1,173,1,18.63,4.89,37.92,37.8,538.1,1352.5,26.5,60.5,126000,Negative,0
COW-045,FARM-03,2025-05-10,Holstein Friesian Cross,1,174,1,19.97,4.97,37.79,37.86,546.9,1319.4,31.8,59.4,110000,Negative,0
COW-045,FARM-03,2025-05-11,Holstein Friesian Cross,1,175,1,19.61,5.0,37.97,37.87,537.7,1226.8,30.1,53.0,128000,Negative,0
COW-045,FARM-03,2025-05-12,Holstein Friesian Cross,1,176,1,19.03,4.99,37.84,37.82,526.3,1265.0,28.8,62.7,130000,Negative,0
COW-045,FARM-03,2025-05-13,Holstein Friesian Cross,1,177,1,20.43,4.76,38.02,37.85,566.9,1347.4,31.0,61.6,117000,Negative,0
COW-045,FARM-03,2025-05-14,Holstein Friesian Cross,1,178,1,20.07,5.11,37.94,37.96,541.0,1239.3,36.4,54.0,81000,Negative,0
COW-045,FARM-03,2025-05-15,Holstein Friesian Cross,1,179,1,19.27,5.01,37.94,37.78,519.3,1207.3,31.4,56.0,75000,Negative,0
COW-045,FARM-03,2025-05-16,Holstein Friesian Cross,1,180,1,18.88,4.88,37.83,37.9,559.1,1341.2,32.6,58.3,163000,Negative,0
COW-045,FARM-03,2025-05-17,Holstein Friesian Cross,1,181,1,19.36,4.99,37.84,37.86,542.6,1292.8,33.2,53.8,136000,Negative,1
COW-045,FARM-03,2025-05-18,Holstein Friesian Cross,1,182,1,19.99,5.1,38.18,37.9,503.0,1304.3,30.2,59.9,154000,Negative,1
COW-045,FARM-03,2025-05-19,Holstein Friesian Cross,1,183,1,17.18,4.82,38.09,38.01,502.8,1211.7,32.6,56.4,203000,Trace,1
COW-045,FARM-03,2025-05-20,Holstein Friesian Cross,1,184,1,17.52,5.53,38.07,38.19,485.5,1191.4,32.1,61.1,281000,Trace,1
COW-045,FARM-03,2025-05-21,Holstein Friesian Cross,1,185,1,17.94,5.26,38.16,38.18,510.1,1289.2,29.6,59.7,399000,Trace,1
COW-045,FARM-03,2025-05-22,Holstein Friesian Cross,1,186,1,17.32,5.59,38.4,38.12,467.4,1174.6,30.4,57.6,494000,1+,1
COW-045,FARM-03,2025-05-23,Holstein Friesian Cross,1,187,1,16.79,5.58,38.17,38.22,468.7,1019.1,28.6,58.0,442000,1+,1
COW-045,FARM-03,2025-05-24,Holstein Friesian Cross,1,188,1,17.82,5.65,38.44,38.09,444.2,1110.9,29.3,55.5,470000,1+,1
COW-045,FARM-03,2025-05-25,Holstein Friesian Cross,1,189,1,15.95,5.95,38.46,38.25,430.0,1145.9,31.9,57.7,660000,1+,0
COW-045,FARM-03,2025-05-26,Holstein Friesian Cross,1,190,1,13.94,6.16,38.4,38.43,433.1,1055.2,29.9,60.7,671000,1+,0
COW-045,FARM-03,2025-05-27,Holstein Friesian Cross,1,191,1,15.92,5.91,38.48,38.42,423.7,998.3,29.5,51.4,772000,1+,0
COW-045,FARM-03,2025-05-28,Holstein Friesian Cross,1,192,1,14.84,6.34,38.5,38.39,397.5,1057.9,28.0,58.8,835000,2+,0
COW-045,FARM-03,2025-05-29,Holstein Friesian Cross,1,193,1,13.92,6.2,38.82,38.66,375.7,962.5,28.0,54.6,881000,2+,0
COW-045,FARM-03,2025-05-30,Holstein Friesian Cross,1,194,1,14.47,6.34,38.6,38.63,366.1,894.4,30.3,53.5,980000,2+,0
COW-045,FARM-03,2025-05-31,Holstein Friesian Cross,1,195,1,12.88,6.24,38.87,38.68,366.8,970.3,26.7,55.5,981000,2+,1
COW-045,FARM-03,2025-06-01,Holstein Friesian Cross,1,196,1,12.08,6.5,38.88,38.76,387.5,1015.0,29.6,58.2,998000,2+,1
COW-045,FARM-03,2025-06-02,Holstein Friesian Cross,1,197,1,13.54,6.47,38.9,38.53,347.7,891.1,27.2,54.0,993000,2+,1
COW-045,FARM-03,2025-06-03,Holstein Friesian Cross,1,198,1,10.81,6.55,38.85,38.43,340.3,792.2,30.6,54.0,1013000,2+,1
COW-045,FARM-03,2025-06-04,Holstein Friesian Cross,1,199,1,12.12,6.63,38.84,38.72,372.1,986.2,29.6,58.2,1066000,2+,1
COW-045,FARM-03,2025-06-05,Holstein Friesian Cross,1,200,1,15.21,5.58,38.39,38.28,421.8,1152.2,28.6,55.6,627000,1+,1
COW-045,FARM-03,2025-06-06,Holstein Friesian Cross,1,201,1,14.72,5.73,38.42,38.37,441.2,1058.6,27.8,55.2,595000,1+,0
COW-045,FARM-03,2025-06-07,Holstein Friesian Cross,1,202,1,15.41,6.1,38.35,38.37,415.4,1017.7,25.8,58.6,651000,1+,0
COW-045,FARM-03,2025-06-08,Holstein Friesian Cross,1,203,1,14.98,6.1,38.54,38.64,383.8,1090.3,29.7,54.8,738000,1+,0
COW-045,FARM-03,2025-06-09,Holstein Friesian Cross,1,204,1,13.18,6.1,38.5,38.56,405.9,984.1,26.0,59.9,812000,2+,0
COW-045,FARM-03,2025-06-10,Holstein Friesian Cross,1,205,1,13.38,6.05,38.6,38.5,366.7,1017.9,25.7,54.8,805000,2+,0
COW-045,FARM-03,2025-06-11,Holstein Friesian Cross,1,206,1,13.34,6.5,38.67,38.78,369.1,970.1,27.3,59.1,917000,2+,0
COW-045,FARM-03,2025-06-12,Holstein Friesian Cross,1,207,1,12.25,6.35,38.76,38.64,373.5,930.9,26.7,55.5,1014000,2+,0
COW-045,FARM-03,2025-06-13,Holstein Friesian Cross,1,208,1,12.72,6.5,38.92,38.57,347.6,996.8,26.1,59.0,1061000,2+,0
COW-045,FARM-03,2025-06-14,Holstein Friesian Cross,1,209,1,12.69,6.58,38.96,38.48,347.7,950.4,25.5,55.2,1044000,2+,0
COW-045,FARM-03,2025-06-15,Holstein Friesian Cross,1,210,1,13.61,6.46,38.81,38.62,359.8,930.1,26.9,51.7,984000,2+,0
COW-045,FARM-03,2025-06-16,Holstein Friesian Cross,1,211,1,11.63,6.67,38.95,38.56,331.7,922.6,27.6,52.7,986000,2+,0
COW-045,FARM-03,2025-06-17,Holstein Friesian Cross,1,212,1,19.03,4.79,37.95,37.81,538.3,1265.4,27.8,57.2,174000,Negative,0
COW-045,FARM-03,2025-06-18,Holstein Friesian Cross,1,213,1,16.93,5.16,37.79,37.94,538.9,1256.3,27.0,51.7,102000,Negative,0
COW-045,FARM-03,2025-06-19,Holstein Friesian Cross,1,214,1,18.06,4.98,37.94,37.9,546.8,1302.1,26.1,51.8,78000,Negative,0
COW-045,FARM-03,2025-06-20,Holstein Friesian Cross,1,215,1,18.58,5.11,37.74,37.97,521.1,1317.5,25.1,53.5,161000,Negative,0
COW-045,FARM-03,2025-06-21,Holstein Friesian Cross,1,216,1,18.42,4.77,38.13,37.85,536.2,1318.2,24.9,55.0,105000,Negative,0
COW-045,FARM-03,2025-06-22,Holstein Friesian Cross,1,217,1,19.98,4.89,38.1,37.91,525.4,1252.8,26.9,61.0,100000,Negative,0
COW-045,FARM-03,2025-06-23,Holstein Friesian Cross,1,218,1,19.34,4.76,38.13,37.8,550.0,1204.4,26.6,49.6,100000,Negative,0
COW-045,FARM-03,2025-06-24,Holstein Friesian Cross,1,219,1,17.45,5.01,37.87,37.88,515.6,1311.6,23.5,47.7,91000,Negative,0
COW-045,FARM-03,2025-06-25,Holstein Friesian Cross,1,220,1,18.68,4.88,38.02,37.85,545.4,1287.5,28.3,54.7,75000,Negative,0
COW-045,FARM-03,2025-06-26,Holstein Friesian Cross,1,221,1,19.88,5.06,37.96,37.91,564.7,1220.4,28.0,57.0,97000,Negative,0
COW-045,FARM-03,2025-06-27,Holstein Friesian Cross,1,222,1,17.56,4.78,37.78,37.84,525.0,1294.3,26.6,48.0,100000,Negative,0
COW-045,FARM-03,2025-06-28,Holstein Friesian Cross,1,223,1,18.36,4.94,37.97,37.76,547.3,1241.8,25.7,61.7,103000,Negative,0
COW-045,FARM-03,2025-06-29,Holstein Friesian Cross,1,224,1,19.59,5.03,38.01,37.91,533.2,1199.8,28.0,51.9,51000,Negative,0
COW-046,FARM-01,2025-01-01,Holstein Friesian Cross,5,92,1,23.25,5.14,37.66,37.94,507.5,1159.0,25.7,77.2,170000,Negative,0
COW-046,FARM-01,2025-01-02,Holstein Friesian Cross,5,93,1,22.14,5.1,37.83,37.65,513.5,1006.2,26.0,75.3,82000,Negative,0
COW-046,FARM-01,2025-01-03,Holstein Friesian Cross,5,94,1,22.44,5.1,37.83,37.65,502.1,1057.7,24.6,74.8,98000,Negative,0
COW-046,FARM-01,2025-01-04,Holstein Friesian Cross,5,95,1,22.2,5.13,37.81,37.55,496.2,1038.2,24.7,77.3,102000,Negative,0
COW-046,FARM-01,2025-01-05,Holstein Friesian Cross,5,96,1,21.83,4.95,37.73,37.83,465.6,976.4,23.2,75.7,122000,Negative,0
COW-046,FARM-01,2025-01-06,Holstein Friesian Cross,5,97,1,20.33,5.0,37.83,37.77,520.5,973.6,27.8,76.5,111000,Negative,0
COW-046,FARM-01,2025-01-07,Holstein Friesian Cross,5,98,1,23.12,5.11,37.76,37.83,499.9,1059.3,22.6,71.1,100000,Negative,0
COW-046,FARM-01,2025-01-08,Holstein Friesian Cross,5,99,1,22.03,4.94,37.73,37.74,493.3,1043.6,26.3,79.7,113000,Negative,0
COW-046,FARM-01,2025-01-09,Holstein Friesian Cross,5,100,1,21.42,5.03,37.67,37.78,510.0,997.2,25.3,76.5,138000,Negative,0
COW-046,FARM-01,2025-01-10,Holstein Friesian Cross,5,101,1,23.5,5.18,37.68,37.82,485.6,1031.3,22.7,72.4,123000,Negative,0
COW-046,FARM-01,2025-01-11,Holstein Friesian Cross,5,102,1,20.31,5.26,37.82,37.71,516.3,1090.9,26.7,77.2,168000,Negative,0
COW-046,FARM-01,2025-01-12,Holstein Friesian Cross,5,103,1,21.68,4.93,37.88,38.05,515.2,1088.9,25.9,75.5,154000,Negative,0
COW-046,FARM-01,2025-01-13,Holstein Friesian Cross,5,104,1,21.28,5.09,37.76,37.91,501.4,1108.4,26.0,75.7,69000,Negative,0
COW-046,FARM-01,2025-01-14,Holstein Friesian Cross,5,105,1,21.3,5.21,37.72,37.84,503.1,1077.5,27.5,75.5,163000,Negative,0
COW-046,FARM-01,2025-01-15,Holstein Friesian Cross,5,106,1,22.86,4.95,37.65,37.83,514.0,969.6,26.6,72.0,115000,Negative,0
COW-046,FARM-01,2025-01-16,Holstein Friesian Cross,5,107,1,21.89,5.05,37.64,37.95,501.2,1066.6,28.3,74.0,155000,Negative,0
COW-046,FARM-01,2025-01-17,Holstein Friesian Cross,5,108,1,20.43,5.17,37.84,37.74,486.9,1006.6,28.4,75.3,142000,Negative,0
COW-046,FARM-01,2025-01-18,Holstein Friesian Cross,5,109,1,21.78,5.0,37.7,37.73,537.9,1087.3,31.4,68.5,70000,Negative,0
COW-046,FARM-01,2025-01-19,Holstein Friesian Cross,5,110,1,22.2,5.0,37.81,37.84,504.5,1089.9,26.6,76.7,116000,Negative,0
COW-046,FARM-01,2025-01-20,Holstein Friesian Cross,5,111,1,22.62,4.9,37.6,37.87,471.0,1143.6,27.2,74.1,114000,Negative,0
COW-046,FARM-01,2025-01-21,Holstein Friesian Cross,5,112,1,21.36,5.2,37.81,37.67,499.8,993.1,30.0,73.0,104000,Negative,0
COW-046,FARM-01,2025-01-22,Holstein Friesian Cross,5,113,1,20.92,4.86,37.88,37.87,494.6,1001.3,28.3,74.4,111000,Negative,0
COW-046,FARM-01,2025-01-23,Holstein Friesian Cross,5,114,1,20.84,4.97,37.76,37.78,529.5,1044.8,29.4,72.2,202000,Trace,0
COW-046,FARM-01,2025-01-24,Holstein Friesian Cross,5,115,1,21.73,5.06,37.65,38.0,492.4,1027.9,28.2,71.0,67000,Negative,0
COW-046,FARM-01,2025-01-25,Holstein Friesian Cross,5,116,1,21.3,4.98,37.81,37.8,510.8,1041.7,27.3,69.5,50000,Negative,0
COW-046,FARM-01,2025-01-26,Holstein Friesian Cross,5,117,1,22.35,5.04,37.72,37.77,509.0,977.9,28.7,72.4,187000,Negative,0
COW-046,FARM-01,2025-01-27,Holstein Friesian Cross,5,118,1,22.02,5.16,37.8,37.66,468.6,1033.9,27.9,70.7,112000,Negative,0
COW-046,FARM-01,2025-01-28,Holstein Friesian Cross,5,119,1,23.08,5.11,37.81,37.89,486.6,1034.5,26.9,75.8,50000,Negative,0
COW-046,FARM-01,2025-01-29,Holstein Friesian Cross,5,120,1,21.35,5.15,37.72,37.73,491.3,1032.0,27.0,75.4,193000,Negative,0
COW-046,FARM-01,2025-01-30,Holstein Friesian Cross,5,121,1,22.15,5.27,37.62,37.88,496.1,1099.2,25.2,70.8,80000,Negative,0
COW-046,FARM-01,2025-01-31,Holstein Friesian Cross,5,122,1,21.73,5.04,37.88,37.77,478.2,1109.3,27.9,70.6,110000,Negative,0
COW-046,FARM-01,2025-02-01,Holstein Friesian Cross,5,123,1,22.71,4.85,37.75,37.91,478.9,1120.1,32.8,78.7,123000,Negative,0
COW-046,FARM-01,2025-02-02,Holstein Friesian Cross,5,124,1,22.62,5.06,37.73,37.6,519.2,1089.0,29.9,73.9,114000,Negative,0
COW-046,FARM-01,2025-02-03,Holstein Friesian Cross,5,125,1,21.82,5.01,37.84,37.71,508.5,1071.3,29.3,71.7,105000,Negative,0
COW-046,FARM-01,2025-02-04,Holstein Friesian Cross,5,126,1,21.58,5.26,37.82,37.67,475.3,984.6,29.9,75.4,141000,Negative,0
COW-046,FARM-01,2025-02-05,Holstein Friesian Cross,5,127,1,22.6,5.05,37.87,37.7,477.0,1062.6,28.8,66.5,110000,Negative,0
